time pitch RMS intensity loudness no speaking laughingAndSpeaking smallLaugh bigLaugh
9.04 135.532 0.000336 32.365 1.663 1 0 0 0 0
9.08 135.455 0.000658 31.167 1.800 1 0 0 0 0
9.12 135.349 0.003245 54.776 4.227 1 0 0 0 0
9.16 141.500 0.018189 64.225 7.701 0 0 0 1 0
9.20 154.111 0.028267 64.162 11.046 0 0 0 1 0
9.24 165.099 0.019066 54.489 9.302 0 0 0 1 0
9.28 174.862 0.012257 55.929 10.183 0 0 0 1 0
9.32 175.414 0.008878 51.388 10.257 0 0 0 1 0
9.36 175.758 0.005969 47.804 7.897 0 0 0 1 0
9.40 176.102 0.005053 51.526 6.525 0 0 0 1 0
9.44 176.582 0.005882 48.056 5.753 0 0 0 1 0
9.48 175.673 0.010932 55.561 9.299 0 0 0 1 0
9.52 172.999 0.009017 49.780 9.490 0 0 0 1 0
9.56 171.330 0.003657 36.387 5.235 0 0 0 1 0
9.60 169.662 0.001271 34.111 3.575 1 0 0 0 0
9.64 167.332 0.001238 48.233 4.141 1 0 0 0 0
9.68 166.889 0.009637 53.875 7.894 1 0 0 0 0
9.72 170.060 0.006595 47.329 6.991 1 0 0 0 0
9.76 172.038 0.002571 32.391 3.402 1 0 0 0 0
9.80 174.016 0.000520 26.696 2.161 1 0 0 0 0
9.84 175.993 0.000692 35.707 2.262 1 0 0 0 0
9.88 177.971 0.001562 36.794 3.878 1 0 0 0 0
9.92 179.949 0.001722 39.722 5.064 1 0 0 0 0
9.96 181.927 0.002374 45.705 6.418 1 0 0 0 0
10.00 183.905 0.003462 42.227 7.246 1 0 0 0 0
10.04 185.882 0.002527 42.725 7.026 0 1 0 0 0
10.08 187.860 0.002550 40.119 6.453 0 1 0 0 0
10.12 189.838 0.001652 37.086 5.066 0 1 0 0 0
10.16 191.816 0.001235 35.135 4.116 0 1 0 0 0
10.20 193.794 0.001192 31.607 3.545 0 1 0 0 0
10.24 195.772 0.000494 22.566 2.098 0 1 0 0 0
10.28 197.749 0.000273 19.798 1.734 0 1 0 0 0
10.32 199.727 0.000182 22.846 1.667 0 1 0 0 0
10.36 201.705 0.000322 24.778 1.668 0 1 0 0 0
10.40 203.683 0.000242 20.523 1.616 0 1 0 0 0
10.44 205.661 0.004766 53.857 4.892 0 1 0 0 0
10.48 208.423 0.015712 55.397 13.070 0 1 0 0 0
10.52 205.769 0.045505 72.084 24.062 0 1 0 0 0
10.56 193.394 0.050599 49.318 15.314 0 1 0 0 0
10.60 182.615 0.012817 63.221 11.720 0 1 0 0 0
10.64 171.353 0.032849 63.390 18.636 0 1 0 0 0
10.68 158.409 0.027437 61.038 21.195 0 1 0 0 0
10.72 152.497 0.013471 46.086 10.306 0 1 0 0 0
10.76 153.364 0.002673 35.679 5.080 0 1 0 0 0
10.80 153.905 0.000871 31.960 3.733 0 1 0 0 0
10.84 154.447 0.001236 41.479 2.469 0 1 0 0 0
10.88 154.988 0.002929 36.300 2.132 0 1 0 0 0
10.92 155.744 0.008704 59.766 5.151 0 1 0 0 0
10.96 159.235 0.036705 65.900 15.594 0 1 0 0 0
11.00 164.968 0.019217 42.376 8.855 0 1 0 0 0
11.04 169.963 0.002169 55.049 6.577 0 1 0 0 0
11.08 170.697 0.030294 64.280 15.280 0 1 0 0 0
11.12 163.466 0.016225 36.620 5.449 0 1 0 0 0
11.16 158.955 0.000980 31.342 3.442 0 1 0 0 0
11.20 152.655 0.002558 49.713 3.355 0 1 0 0 0
11.24 146.122 0.013987 58.010 8.152 0 1 0 0 0
11.28 145.623 0.012861 50.095 8.991 0 1 0 0 0
11.32 147.966 0.004010 39.603 4.373 0 1 0 0 0
11.36 149.428 0.001230 31.129 3.187 0 1 0 0 0
11.40 150.890 0.000701 31.668 2.315 0 1 0 0 0
11.44 152.352 0.001006 32.828 1.802 0 1 0 0 0
11.48 153.814 0.000615 23.742 1.648 0 1 0 0 0
11.52 155.276 0.000740 32.048 1.621 0 1 0 0 0
11.56 156.738 0.000774 31.089 1.605 0 1 0 0 0
11.60 158.200 0.000429 23.927 1.601 0 1 0 0 0
11.64 159.661 0.000358 21.490 1.600 0 1 0 0 0
11.68 161.123 0.000290 23.124 1.626 0 1 0 0 0
11.72 162.585 0.000377 26.353 1.858 0 1 0 0 0
